,Brand,Retail Price,Shoe Size,Days_after_release,ROI
27788,0,220,11.0,428,65.45454545454545
27789,0,220,9.0,428,75.9090909090909
27790,0,220,10.5,428,63.18181818181819
27791,0,220,8.5,428,79.54545454545455
27792,0,220,11.0,428,65.45454545454545
27793,0,220,13.0,225,181.8181818181818
27794,0,220,8.0,225,97.72727272727272
27795,0,220,11.0,225,134.0909090909091
27796,0,220,7.0,491,114.0909090909091
27797,0,220,9.0,491,100.45454545454548
27798,0,220,10.0,491,111.36363636363636
27799,0,220,12.0,491,111.36363636363636
27800,0,220,11.0,491,113.1818181818182
27801,1,190,6.0,8,250.0
27802,1,190,6.5,8,250.5263157894737
27803,1,190,10.5,8,302.6315789473684
27804,1,190,13.0,8,278.9473684210526
27805,1,190,11.0,8,302.6315789473684
27806,1,190,9.5,8,384.2105263157895
27807,1,190,11.0,8,297.89473684210526
27808,1,190,7.5,8,346.8421052631578
27809,1,190,12.0,8,285.2631578947368
27810,1,190,7.5,8,346.8421052631578
27811,1,190,11.0,8,302.6315789473684
27812,1,190,11.5,8,306.84210526315786
27813,1,190,12.0,242,331.57894736842104
27814,1,160,10.0,295,868.125
27815,1,250,9.5,78,136.0
27816,1,250,12.0,78,152.0
27817,1,250,12.0,78,154.0
27818,1,250,13.0,78,119.6
27819,1,250,5.0,78,150.0
27820,1,250,10.0,93,140.79999999999995
27821,1,250,7.0,93,119.6
27822,1,250,10.0,93,140.79999999999995
27823,1,130,11.5,295,611.5384615384615
27824,1,200,7.5,17,70.0
27825,1,200,9.5,17,72.5
27826,1,200,11.0,17,70.0
27827,1,200,11.0,17,70.0
27828,1,200,8.0,17,50.0
27829,1,200,11.0,17,38.5
27830,1,200,12.0,17,38.5
27831,1,200,9.5,17,48.0
27832,0,220,7.5,1,36.36363636363637
27833,0,220,5.5,1,34.54545454545455
27834,0,220,7.5,1,36.36363636363637
27835,0,220,12.0,1,32.27272727272727
27836,0,220,10.0,1,29.54545454545455
27837,0,220,5.5,1,32.72727272727273
27838,0,220,9.5,1,27.27272727272727
27839,0,220,6.0,1,34.54545454545455
27840,0,220,7.0,1,36.36363636363637
27841,0,220,8.0,1,32.27272727272727
27842,0,220,5.5,1,40.0
27843,0,220,10.5,1,35.90909090909091
27844,0,220,9.0,1,28.63636363636364
27845,0,220,14.0,1,50.0
27846,0,220,11.5,1,32.27272727272727
27847,0,220,7.5,1,37.27272727272727
27848,0,220,5.0,1,36.36363636363637
27849,0,220,10.0,1,30.0
27850,0,220,9.0,1,25.90909090909091
27851,0,220,5.5,1,36.36363636363637
27852,0,220,10.5,1,30.0
27853,0,220,5.5,1,35.90909090909091
27854,0,220,9.5,1,33.18181818181819
27855,0,220,6.0,1,31.36363636363637
27856,0,220,12.0,1,34.09090909090909
27857,0,220,6.0,1,30.0
27858,0,220,9.0,1,27.27272727272727
27859,0,220,11.5,1,35.45454545454545
27860,0,220,6.0,1,28.63636363636364
27861,0,220,10.5,1,29.54545454545455
27862,0,220,4.0,1,28.18181818181818
27863,0,220,12.0,1,34.09090909090909
27864,0,220,6.0,1,32.72727272727273
27865,0,220,9.5,1,27.72727272727273
27866,0,220,8.5,1,31.818181818181817
27867,0,220,10.5,1,31.818181818181817
27868,0,220,10.0,1,32.72727272727273
27869,0,220,10.0,1,28.18181818181818
27870,0,220,10.5,1,31.818181818181817
27871,0,220,8.5,1,29.54545454545455
27872,0,220,6.0,1,30.90909090909091
27873,0,220,9.0,1,27.27272727272727
27874,0,220,10.5,1,31.36363636363637
27875,0,220,10.5,1,35.45454545454545
27876,0,220,7.0,1,40.90909090909091
27877,0,220,9.5,1,27.27272727272727
27878,0,220,11.5,1,34.09090909090909
27879,0,220,5.0,1,36.36363636363637
27880,0,220,5.0,1,34.54545454545455
27881,0,220,8.5,1,29.54545454545455
27882,0,220,6.0,1,31.818181818181817
27883,0,220,10.0,1,27.72727272727273
27884,0,220,8.5,1,29.54545454545455
27885,0,220,9.0,1,30.90909090909091
27886,0,220,6.0,1,34.09090909090909
27887,0,220,11.0,1,32.72727272727273
27888,0,220,11.5,1,30.454545454545453
27889,0,220,6.0,1,29.54545454545455
27890,0,220,5.0,1,32.72727272727273
27891,0,220,7.5,1,36.36363636363637
27892,0,220,7.0,1,34.09090909090909
27893,0,220,12.0,1,33.63636363636363
27894,0,220,8.5,1,29.54545454545455
27895,0,220,8.0,1,27.72727272727273
27896,0,220,13.0,1,40.90909090909091
27897,0,220,4.0,1,29.54545454545455
27898,0,220,10.5,1,31.36363636363637
27899,0,220,10.5,1,33.18181818181819
27900,0,220,9.0,1,29.09090909090909
27901,0,220,11.0,1,31.818181818181817
27902,0,220,10.0,1,30.90909090909091
27903,0,220,10.5,1,31.818181818181817
27904,0,220,10.0,1,29.54545454545455
27905,0,220,8.5,1,27.72727272727273
27906,0,220,5.5,1,38.63636363636363
27907,0,220,6.0,1,35.90909090909091
27908,0,220,9.0,1,27.72727272727273
27909,0,220,4.0,1,27.27272727272727
27910,0,220,9.5,1,34.09090909090909
27911,0,220,6.0,1,35.0
27912,0,220,9.0,1,28.63636363636364
27913,0,220,10.5,1,33.63636363636363
27914,0,220,5.0,1,27.72727272727273
27915,0,220,4.0,1,29.54545454545455
27916,0,220,12.0,1,31.818181818181817
27917,0,220,11.5,1,35.45454545454545
27918,0,220,11.5,1,35.90909090909091
27919,0,220,10.0,1,30.0
27920,0,220,12.0,1,34.54545454545455
27921,0,220,7.5,1,32.72727272727273
27922,0,220,9.0,1,26.81818181818182
27923,0,220,8.5,1,31.36363636363637
27924,0,220,7.5,1,37.72727272727273
27925,0,220,12.0,1,33.63636363636363
27926,0,220,10.0,1,28.63636363636364
27927,0,220,11.5,1,35.90909090909091
27928,0,220,8.0,1,31.818181818181817
27929,0,220,5.0,1,31.818181818181817
27930,0,220,11.0,1,34.09090909090909
27931,0,220,5.5,1,35.45454545454545
27932,0,220,8.0,1,31.818181818181817
27933,0,220,5.5,1,38.18181818181819
27934,0,220,10.5,1,35.90909090909091
27935,0,220,9.0,1,31.36363636363637
27936,0,220,5.0,1,34.09090909090909
27937,0,220,9.0,1,31.36363636363637
27938,0,220,5.5,1,39.54545454545455
27939,0,220,10.5,1,30.454545454545453
27940,0,220,12.0,1,31.818181818181817
27941,0,220,9.0,1,28.63636363636364
27942,0,220,6.0,1,31.818181818181817
27943,0,220,11.0,1,33.18181818181819
27944,0,220,13.0,1,38.63636363636363
27945,0,220,6.0,1,36.36363636363637
27946,0,220,11.0,1,32.27272727272727
27947,0,220,12.0,1,33.18181818181819
27948,0,220,11.0,1,35.90909090909091
27949,0,220,5.0,1,29.54545454545455
27950,0,220,8.5,1,27.27272727272727
27951,0,220,5.5,1,36.36363636363637
27952,0,220,10.0,1,30.454545454545453
27953,0,220,9.0,1,28.18181818181818
27954,0,220,11.0,1,31.818181818181817
27955,0,220,5.5,1,36.36363636363637
27956,0,220,5.5,1,35.0
27957,0,220,9.5,1,30.0
27958,0,220,5.0,1,34.54545454545455
27959,0,220,8.0,1,29.09090909090909
27960,0,220,5.0,1,35.45454545454545
27961,0,220,5.0,1,35.90909090909091
27962,0,220,8.5,1,25.90909090909091
27963,0,220,9.5,1,30.90909090909091
27964,0,220,8.5,1,28.18181818181818
27965,0,220,4.0,1,31.818181818181817
27966,0,220,5.5,1,38.18181818181819
27967,0,220,13.0,1,40.90909090909091
27968,0,220,12.0,1,30.454545454545453
27969,0,220,9.0,1,27.72727272727273
27970,0,220,11.5,1,35.90909090909091
27971,0,220,12.0,1,33.18181818181819
27972,0,220,11.0,1,32.72727272727273
27973,0,220,8.0,1,29.54545454545455
27974,0,220,5.5,1,36.36363636363637
27975,0,220,11.0,1,34.09090909090909
27976,0,220,11.0,1,29.54545454545455
27977,0,220,7.0,1,40.90909090909091
27978,0,220,10.5,1,35.90909090909091
27979,0,220,11.0,1,34.09090909090909
27980,0,220,10.5,1,35.0
27981,0,220,5.0,1,28.18181818181818
27982,0,220,5.5,1,32.27272727272727
27983,0,220,10.0,1,28.18181818181818
27984,0,220,5.0,1,28.63636363636364
27985,0,220,9.5,1,34.09090909090909
27986,0,220,11.5,1,34.09090909090909
27987,0,220,12.0,1,31.818181818181817
27988,0,220,11.5,1,30.0
27989,0,220,11.0,1,33.63636363636363
27990,0,220,8.0,1,32.27272727272727
27991,0,220,9.5,1,29.54545454545455
27992,0,220,10.0,1,31.818181818181817
27993,0,220,9.0,1,30.90909090909091
27994,0,220,5.0,1,28.63636363636364
27995,0,220,11.5,1,35.45454545454545
27996,0,220,10.0,1,28.18181818181818
27997,0,220,5.0,1,29.09090909090909
27998,0,220,11.5,1,35.45454545454545
27999,0,220,12.0,1,31.818181818181817
28000,0,220,12.0,1,34.54545454545455
28001,0,220,5.0,1,30.0
28002,0,220,5.0,1,30.0
28003,0,220,7.0,1,38.63636363636363
28004,0,220,8.5,1,30.90909090909091
28005,0,220,9.5,1,27.72727272727273
28006,0,220,10.0,1,27.27272727272727
28007,0,220,11.5,1,35.45454545454545
28008,0,220,7.5,1,36.36363636363637
28009,0,220,13.0,1,36.36363636363637
28010,0,220,5.5,1,40.0
28011,0,220,13.0,1,41.81818181818181
28012,0,220,6.5,1,46.36363636363636
28013,0,220,6.5,1,51.81818181818182
28014,0,220,6.0,1,29.54545454545455
28015,0,220,10.0,1,34.09090909090909
28016,0,220,5.5,1,33.18181818181819
28017,0,220,5.0,1,29.54545454545455
28018,0,220,10.0,1,31.818181818181817
28019,0,220,10.0,1,33.63636363636363
28020,0,220,5.5,1,38.63636363636363
28021,0,220,5.0,1,34.54545454545455
28022,0,220,13.0,1,40.90909090909091
28023,0,220,11.5,1,34.09090909090909
28024,0,220,8.0,1,34.09090909090909
28025,0,220,9.0,1,29.09090909090909
28026,0,220,5.5,1,38.63636363636363
28027,0,220,8.0,1,27.27272727272727
28028,0,220,8.5,1,30.0
28029,0,220,10.0,1,28.18181818181818
28030,0,220,5.0,1,30.0
28031,0,220,5.5,1,37.27272727272727
28032,0,220,4.0,1,28.18181818181818
28033,0,220,6.0,1,34.54545454545455
28034,0,220,9.0,1,27.72727272727273
28035,0,220,5.5,1,33.63636363636363
28036,0,220,12.0,1,34.09090909090909
28037,0,220,5.5,1,35.0
28038,0,220,6.0,1,29.54545454545455
28039,0,220,10.0,1,31.36363636363637
28040,0,220,13.0,1,39.54545454545455
28041,0,220,11.0,1,32.72727272727273
28042,0,220,9.0,1,28.18181818181818
28043,0,220,10.0,1,28.18181818181818
28044,0,220,5.0,1,29.09090909090909
28045,0,220,10.0,1,31.818181818181817
28046,0,220,10.5,1,33.18181818181819
28047,0,220,5.0,1,36.36363636363637
28048,0,220,5.5,1,35.90909090909091
28049,0,220,5.5,1,34.54545454545455
28050,0,220,5.5,1,38.18181818181819
28051,0,220,9.5,1,31.818181818181817
28052,0,220,9.0,1,29.54545454545455
28053,0,220,4.0,1,23.18181818181818
28054,0,220,9.5,1,28.18181818181818
28055,0,220,9.0,1,26.81818181818182
28056,0,220,5.5,1,38.63636363636363
28057,0,220,13.0,1,38.63636363636363
28058,0,220,5.5,1,36.36363636363637
28059,0,220,5.5,1,37.27272727272727
28060,0,220,8.5,1,31.36363636363637
28061,0,220,12.0,1,33.63636363636363
28062,0,220,11.0,1,32.27272727272727
28063,0,220,11.0,1,34.09090909090909
28064,0,220,9.5,1,28.18181818181818
28065,0,220,4.0,1,31.818181818181817
28066,0,220,5.0,1,34.09090909090909
28067,0,220,8.0,1,34.09090909090909
28068,0,220,5.5,1,34.09090909090909
28069,0,220,9.0,1,27.27272727272727
28070,0,220,11.0,1,34.09090909090909
28071,0,220,11.5,1,30.454545454545453
28072,0,220,6.0,1,34.54545454545455
28073,0,220,9.5,1,34.09090909090909
28074,0,220,8.0,1,31.818181818181817
28075,0,220,13.0,1,40.45454545454545
28076,0,220,5.5,1,32.27272727272727
28077,0,220,5.0,1,29.09090909090909
28078,0,220,13.0,1,40.90909090909091
28079,0,220,8.0,1,31.36363636363637
28080,0,220,5.5,1,38.63636363636363
28081,0,220,10.5,1,35.90909090909091
28082,0,220,10.0,1,30.0
28083,0,220,10.0,1,31.818181818181817
28084,0,220,9.5,1,29.09090909090909
28085,0,220,11.0,1,33.63636363636363
28086,0,220,5.0,1,35.90909090909091
28087,0,220,8.0,1,30.0
28088,0,220,5.5,1,38.18181818181819
28089,0,220,8.0,1,34.09090909090909
28090,0,220,5.5,1,35.45454545454545
28091,0,220,11.0,1,35.0
28092,0,220,5.0,1,27.27272727272727
28093,0,220,10.5,1,32.72727272727273
28094,0,220,8.5,1,27.27272727272727
28095,0,220,5.0,1,33.18181818181819
28096,0,220,10.0,1,27.72727272727273
28097,0,220,10.0,1,31.36363636363637
28098,0,220,11.0,1,34.09090909090909
28099,0,220,5.0,1,33.18181818181819
28100,0,220,13.0,1,38.63636363636363
28101,0,220,9.5,1,27.72727272727273
28102,0,220,10.0,1,30.454545454545453
28103,0,220,5.5,1,35.45454545454545
28104,0,220,9.0,1,29.54545454545455
28105,0,220,10.0,1,30.90909090909091
28106,0,220,14.0,1,50.0
28107,0,220,11.0,1,35.45454545454545
28108,0,220,5.5,1,34.09090909090909
28109,0,220,9.0,1,30.90909090909091
28110,0,220,5.5,1,37.72727272727273
28111,0,220,8.0,1,30.0
28112,0,220,4.0,1,25.45454545454545
28113,0,220,5.5,1,38.63636363636363
28114,0,220,12.0,1,33.63636363636363
28115,0,220,7.0,1,38.63636363636363
28116,0,220,7.5,1,39.09090909090909
28117,0,220,13.0,1,40.90909090909091
28118,0,220,8.0,1,30.0
28119,0,220,5.5,1,38.63636363636363
28120,0,220,12.0,1,35.0
28121,0,220,6.0,1,35.90909090909091
28122,0,220,6.0,1,35.45454545454545
28123,0,220,8.5,1,31.818181818181817
28124,0,220,5.0,1,36.36363636363637
28125,0,220,11.5,1,31.818181818181817
28126,0,220,5.5,1,38.63636363636363
28127,0,220,10.0,1,31.36363636363637
28128,0,220,12.0,1,34.09090909090909
28129,0,220,5.0,1,33.18181818181819
28130,0,220,5.0,1,36.36363636363637
28131,0,220,5.0,1,29.54545454545455
28132,0,220,8.0,1,31.818181818181817
28133,0,220,13.0,1,42.27272727272727
28134,0,220,11.5,1,35.90909090909091
28135,0,220,8.5,1,30.0
28136,0,220,6.0,1,30.0
28137,0,220,5.5,1,36.81818181818181
28138,0,220,8.0,1,31.818181818181817
28139,0,220,10.0,1,29.54545454545455
28140,0,220,11.0,1,32.27272727272727
28141,0,220,5.5,1,35.45454545454545
28142,0,220,13.0,1,41.36363636363637
28143,0,220,11.5,1,31.36363636363637
28144,0,220,9.5,1,27.27272727272727
28145,0,220,9.0,1,25.45454545454545
28146,0,220,10.0,1,31.818181818181817
28147,0,220,13.0,1,40.90909090909091
28148,0,220,6.0,1,31.818181818181817
28149,0,220,12.0,1,34.09090909090909
28150,0,220,5.5,1,36.36363636363637
28151,0,220,8.5,1,28.18181818181818
28152,0,220,5.5,1,37.27272727272727
28153,0,220,9.0,1,27.27272727272727
28154,0,220,6.0,1,31.818181818181817
28155,0,220,5.0,1,30.0
28156,0,220,8.5,1,31.36363636363637
28157,0,220,8.5,1,31.818181818181817
28158,0,220,4.0,1,25.0
28159,0,220,12.0,1,31.818181818181817
28160,0,220,10.0,1,27.27272727272727
28161,0,220,8.0,1,34.09090909090909
28162,0,220,11.0,1,35.45454545454545
28163,0,220,11.0,1,30.0
28164,0,220,12.0,1,34.09090909090909
28165,0,220,9.5,1,30.454545454545453
28166,0,220,11.0,1,35.90909090909091
28167,0,220,9.5,1,30.454545454545453
28168,0,220,11.5,1,36.36363636363637
28169,0,220,12.0,1,32.72727272727273
28170,0,220,4.0,1,26.81818181818182
28171,0,220,11.5,1,30.0
28172,0,220,6.0,1,31.818181818181817
28173,0,220,9.5,1,30.454545454545453
28174,0,220,9.0,1,29.54545454545455
28175,0,220,9.0,1,25.45454545454545
28176,0,220,12.0,1,34.09090909090909
28177,0,220,5.5,1,36.36363636363637
28178,0,220,5.5,1,37.27272727272727
28179,0,220,13.0,1,40.45454545454545
28180,0,220,5.0,1,29.54545454545455
28181,0,220,5.5,1,37.72727272727273
28182,0,220,12.0,1,31.818181818181817
28183,0,220,8.0,1,29.54545454545455
28184,0,220,5.5,1,38.18181818181819
28185,0,220,6.5,1,54.09090909090909
28186,0,220,5.5,1,38.63636363636363
28187,0,220,7.0,1,40.45454545454545
28188,0,220,9.5,1,30.454545454545453
28189,0,220,5.0,1,27.72727272727273
28190,0,220,13.0,1,39.09090909090909
28191,0,220,5.5,1,35.0
28192,0,220,6.0,1,29.54545454545455
28193,0,220,5.5,1,33.18181818181819
28194,0,220,13.0,1,40.0
28195,0,220,6.0,1,34.09090909090909
28196,0,220,5.0,1,34.54545454545455
28197,0,220,10.0,1,30.454545454545453
28198,0,220,8.5,1,25.90909090909091
28199,0,220,12.0,1,31.818181818181817
28200,0,220,6.0,1,35.0
28201,0,220,7.0,1,36.36363636363637
28202,0,220,9.0,1,28.18181818181818
28203,0,220,6.0,1,34.09090909090909
28204,0,220,8.5,1,30.90909090909091
28205,0,220,10.5,1,30.0
28206,0,220,5.5,1,38.63636363636363
28207,0,220,12.0,1,31.818181818181817
28208,0,220,10.5,1,30.90909090909091
28209,0,220,9.0,1,27.27272727272727
28210,0,200,13.0,864,512.0
28211,0,220,5.0,646,180.0
28212,0,220,6.0,219,104.0909090909091
28213,0,220,9.0,219,72.72727272727273
28214,0,220,9.0,219,73.63636363636363
28215,0,220,11.5,219,91.81818181818184
28216,0,220,10.0,219,86.36363636363636
28217,0,220,10.0,219,86.81818181818181
28218,0,220,8.5,219,80.9090909090909
28219,0,220,7.0,219,104.54545454545456
28220,0,220,4.5,219,93.18181818181816
28221,0,220,11.0,219,100.9090909090909
28222,0,220,12.0,219,81.81818181818183
28223,0,220,12.0,198,55.00000000000001
28224,0,220,8.5,198,65.9090909090909
28225,0,220,10.5,198,66.81818181818183
28226,0,220,12.0,198,80.9090909090909
28227,0,220,5.0,198,86.36363636363636
28228,0,220,9.5,198,67.72727272727272
28229,0,220,9.0,198,61.36363636363637
28230,0,220,8.0,198,70.45454545454545
28231,0,220,11.0,198,80.45454545454545
28232,0,220,11.5,198,81.81818181818183
28233,0,220,9.0,198,65.0
28234,0,220,9.5,198,74.54545454545455
28235,0,220,8.0,198,64.0909090909091
28236,0,220,12.0,198,80.9090909090909
28237,0,220,11.0,198,76.81818181818181
28238,0,220,9.0,198,65.9090909090909
28239,0,220,10.5,198,78.18181818181819
28240,0,220,12.0,586,193.1818181818182
28241,0,220,12.0,506,209.0909090909091
28242,0,220,12.0,562,231.81818181818184
28243,0,220,10.0,562,213.1818181818182
28244,0,220,8.0,429,80.9090909090909
28245,0,220,7.5,429,97.72727272727272
28246,0,220,9.5,429,77.27272727272727
28247,0,220,8.5,429,76.36363636363637
28248,0,220,9.0,429,72.72727272727273
28249,0,220,8.0,429,74.54545454545455
28250,0,220,8.0,429,81.36363636363636
28251,0,220,8.0,429,70.45454545454545
28252,0,220,11.0,226,149.0909090909091
28253,0,220,11.0,226,123.1818181818182
28254,0,220,11.0,226,125.0
28255,0,220,10.5,226,126.36363636363636
28256,0,220,14.0,226,126.8181818181818
28257,0,220,13.0,492,119.0909090909091
28258,0,220,9.5,492,109.09090909090908
28259,0,220,8.0,492,100.0
28260,0,220,9.0,492,96.36363636363636
28261,0,220,8.0,492,106.8181818181818
28262,0,220,7.0,492,114.0909090909091
28263,0,220,8.5,492,108.18181818181816
28264,0,220,12.0,492,111.36363636363636
28265,0,220,7.0,492,113.63636363636364
28266,0,220,9.0,492,97.72727272727272
28267,0,220,5.0,492,104.54545454545456
28268,0,220,8.0,492,101.36363636363636
28269,0,220,9.5,492,115.90909090909092
28270,0,220,6.0,492,141.8181818181818
28271,0,220,10.0,492,104.54545454545456
28272,0,220,8.0,492,100.0
28273,1,190,10.0,296,1156.3157894736842
28274,1,190,7.5,9,347.3684210526316
28275,1,190,4.5,9,284.2105263157895
28276,1,190,10.0,9,336.8421052631578
28277,1,190,6.5,9,263.15789473684214
28278,1,190,11.0,9,294.7368421052631
28279,1,190,5.5,9,284.7368421052632
28280,1,190,5.0,9,321.0526315789474
28281,1,190,14.0,9,262.63157894736844
28282,1,190,15.0,9,457.8947368421052
28283,1,190,11.0,9,304.2105263157895
28284,1,190,10.0,9,321.0526315789474
28285,1,190,9.5,9,373.68421052631584
28286,1,190,11.0,9,294.7368421052631
28287,1,190,11.0,9,292.10526315789474
28288,1,190,5.0,9,315.7894736842105
28289,1,190,8.5,9,410.0
28290,1,190,5.5,9,270.0
28291,1,190,10.0,9,324.2105263157895
28292,1,190,10.5,121,902.6315789473687
28293,1,160,11.5,296,371.875
28294,1,190,9.0,243,326.3157894736842
28295,1,160,11.0,296,837.5
28296,1,250,11.5,79,136.0
28297,1,250,11.0,79,115.2
28298,1,250,9.0,79,128.0
28299,1,250,5.0,79,182.0
28300,1,250,9.5,94,132.0
28301,1,250,8.0,94,104.0
28302,1,250,12.0,94,166.0
28303,1,250,9.5,94,150.0
28304,1,250,5.0,94,120.0
28305,1,250,8.5,94,156.0
28306,1,250,10.0,94,131.20000000000002
28307,1,250,7.0,94,120.0
28308,1,130,11.0,296,573.0769230769231
28309,1,200,8.5,18,70.0
28310,1,200,9.5,18,67.0
28311,1,200,10.0,18,65.0
28312,1,200,10.5,18,74.5
28313,1,200,13.0,18,72.5
28314,1,200,10.0,18,70.0
28315,1,200,13.0,18,50.0
28316,1,200,8.5,18,41.0
28317,1,200,10.0,18,40.0
28318,1,200,13.0,18,45.5
28319,1,170,12.0,243,332.35294117647067
28320,0,220,9.0,2,25.90909090909091
28321,0,220,11.5,2,29.54545454545455
28322,0,220,5.5,2,40.90909090909091
28323,0,220,5.0,2,32.27272727272727
28324,0,220,4.0,2,25.0
28325,0,220,13.0,2,36.36363636363637
28326,0,220,9.5,2,28.63636363636364
28327,0,220,10.0,2,30.90909090909091
28328,0,220,8.5,2,27.27272727272727
28329,0,220,11.0,2,29.54545454545455
28330,0,220,7.0,2,40.45454545454545
28331,0,220,12.0,2,34.54545454545455
28332,0,220,12.0,2,34.09090909090909
28333,0,220,4.0,2,25.90909090909091
28334,0,220,4.5,2,54.54545454545454
28335,0,220,12.0,2,32.27272727272727
28336,0,220,5.0,2,30.454545454545453
28337,0,220,5.0,2,29.54545454545455
28338,0,220,11.0,2,30.0
28339,0,220,13.0,2,40.0
28340,0,220,13.0,2,36.36363636363637
28341,0,220,5.5,2,39.09090909090909
28342,0,220,6.5,2,45.90909090909091
28343,0,220,6.5,2,43.63636363636363
28344,0,220,10.0,2,27.27272727272727
28345,0,220,9.0,2,28.63636363636364
28346,0,220,4.5,2,48.18181818181818
28347,0,220,4.0,2,30.454545454545453
28348,0,220,10.5,2,29.54545454545455
28349,0,220,4.0,2,24.09090909090909
28350,0,220,8.5,2,26.81818181818182
28351,0,220,8.5,2,28.63636363636364
28352,0,220,9.0,2,29.09090909090909
28353,0,220,10.0,2,30.0
28354,0,220,10.0,2,30.454545454545453
28355,0,220,9.5,2,32.27272727272727
28356,0,220,8.0,2,24.54545454545455
28357,0,220,5.0,2,30.90909090909091
28358,0,220,11.0,2,31.36363636363637
28359,0,220,10.0,2,30.90909090909091
28360,0,220,5.0,2,30.0
28361,0,220,11.0,2,28.63636363636364
28362,0,220,8.0,2,28.63636363636364
28363,0,220,9.5,2,29.09090909090909
28364,0,220,14.0,2,43.18181818181818
28365,0,220,14.0,2,53.63636363636364
28366,0,220,9.5,2,29.54545454545455
28367,0,220,8.0,2,26.36363636363636
28368,0,220,8.0,2,25.90909090909091
28369,0,220,8.5,2,27.72727272727273
28370,0,220,7.5,2,34.09090909090909
28371,0,220,6.0,2,31.818181818181817
28372,0,220,6.0,2,35.45454545454545
28373,0,220,9.0,2,26.81818181818182
28374,0,220,10.0,2,30.90909090909091
28375,0,220,6.0,2,34.09090909090909
28376,0,220,10.0,2,28.63636363636364
28377,0,220,12.0,2,30.0
28378,0,220,6.0,2,34.54545454545455
28379,0,220,11.5,2,34.09090909090909
28380,0,220,10.5,2,31.818181818181817
28381,0,220,9.5,2,28.63636363636364
28382,0,220,11.5,2,32.27272727272727
28383,0,220,6.0,2,33.18181818181819
28384,0,220,9.0,2,25.0
28385,0,220,5.5,2,41.36363636363637
28386,0,220,7.0,2,40.0
28387,0,220,12.0,2,30.0
28388,0,220,12.0,2,29.54545454545455
28389,0,220,6.0,2,35.0
28390,0,220,10.0,2,30.0
28391,0,220,11.0,2,28.18181818181818
28392,0,220,5.0,2,31.818181818181817
28393,0,220,5.5,2,43.18181818181818
28394,0,220,9.0,2,27.27272727272727
28395,0,220,9.0,2,26.81818181818182
28396,0,220,9.5,2,32.72727272727273
28397,0,220,5.0,2,30.454545454545453
28398,0,220,10.0,2,27.27272727272727
28399,0,220,14.0,2,54.09090909090909
28400,0,220,10.5,2,30.0
28401,0,220,6.0,2,32.72727272727273
28402,0,220,10.0,2,30.90909090909091
28403,0,220,5.0,2,30.0
28404,0,220,5.5,2,39.09090909090909
28405,0,220,10.0,2,26.36363636363636
28406,0,220,11.0,2,34.09090909090909
28407,0,220,7.0,2,36.36363636363637
28408,0,220,10.5,2,29.09090909090909
28409,0,220,8.0,2,24.09090909090909
28410,0,220,9.0,2,26.36363636363636
28411,0,220,13.0,2,40.45454545454545
28412,0,220,10.0,2,27.27272727272727
28413,0,220,8.0,2,29.09090909090909
28414,0,220,13.0,2,35.45454545454545
28415,0,220,9.0,2,27.27272727272727
28416,0,220,5.0,2,30.454545454545453
28417,0,220,5.0,2,30.454545454545453
28418,0,220,6.0,2,30.454545454545453
28419,0,220,10.0,2,30.90909090909091
28420,0,220,5.0,2,29.54545454545455
28421,0,220,11.0,2,31.36363636363637
28422,0,220,9.5,2,28.18181818181818
28423,0,220,6.5,2,45.45454545454545
28424,0,220,12.0,2,31.818181818181817
28425,0,220,9.5,2,31.818181818181817
28426,0,220,6.0,2,32.27272727272727
28427,0,220,4.5,2,47.72727272727273
28428,0,220,10.0,2,30.454545454545453
28429,0,220,12.0,2,34.09090909090909
28430,0,220,11.5,2,30.90909090909091
28431,0,220,6.0,2,35.45454545454545
28432,0,220,13.0,2,40.0
28433,0,220,9.5,2,27.72727272727273
28434,0,220,9.0,2,26.81818181818182
28435,0,220,7.0,2,31.818181818181817
28436,0,220,5.5,2,41.81818181818181
28437,0,220,5.0,2,31.818181818181817
28438,0,220,5.5,2,43.18181818181818
28439,0,220,9.0,2,26.81818181818182
28440,0,220,13.0,2,35.90909090909091
28441,0,220,11.0,2,32.72727272727273
28442,0,220,5.5,2,40.90909090909091
28443,0,220,9.0,2,26.81818181818182
28444,0,220,8.5,2,26.81818181818182
28445,0,220,6.0,2,35.90909090909091
28446,0,220,10.5,2,31.818181818181817
28447,0,220,9.5,2,28.18181818181818
28448,0,220,9.0,2,24.54545454545455
28449,0,220,11.0,2,29.54545454545455
28450,0,220,4.0,2,29.54545454545455
28451,0,220,10.0,2,30.454545454545453
28452,0,220,9.5,2,27.72727272727273
28453,0,220,5.5,2,40.0
28454,0,220,10.5,2,29.09090909090909
28455,0,220,6.0,2,30.454545454545453
28456,0,220,11.0,2,34.54545454545455
28457,0,220,8.5,2,27.27272727272727
28458,0,220,9.5,2,29.54545454545455
28459,0,220,8.0,2,28.63636363636364
28460,0,220,5.0,2,32.27272727272727
28461,0,220,9.0,2,27.27272727272727
28462,0,220,7.0,2,38.18181818181819
28463,0,220,11.0,2,33.63636363636363
28464,0,220,11.0,2,31.818181818181817
28465,0,220,13.0,2,35.90909090909091
28466,0,220,7.0,2,34.09090909090909
28467,0,220,10.5,2,32.27272727272727
28468,0,220,4.0,2,27.72727272727273
28469,0,220,4.0,2,22.72727272727273
28470,0,220,10.5,2,29.54545454545455
